Time,Discharge(m^3 s^-1),Max,Min
2003-07-01,0.0,0.0,0.0
2003-07-02,0.0,0.0,0.0
2003-07-03,0.0,0.0,0.0
2003-07-04,0.0,0.0,0.0
2003-07-05,0.0,0.0,0.0
2003-07-06,0.0,0.0,0.0
2003-07-07,0.0,0.0,0.0
2003-07-08,0.0,0.0,0.0
2003-07-09,0.0,0.0,0.0
2003-07-10,0.0,0.0,0.0
2003-07-11,0.0,0.0,0.0
2003-07-12,0.0,0.0,0.0
2003-07-13,0.0,0.0,0.0
2003-07-14,0.0,0.0,0.0
2003-07-15,0.01,0.04,0.0
2003-07-16,0.265,1.08,0.04
2003-07-17,3.0949999999999998,3.92,1.14
2003-07-18,5.4,6.46,3.75
2003-07-19,4.21,6.11,2.87
2003-07-20,2.135,2.83,1.96
2003-07-21,1.725,1.97,1.36
2003-07-22,1.135,1.34,0.98
2003-07-23,0.885,0.97,0.85
2003-07-24,0.69,0.85,0.54
2003-07-25,0.43,0.53,0.36
2003-07-26,0.30000000000000004,0.36,0.26
2003-07-27,0.22999999999999998,0.26,0.21
2003-07-28,0.21000000000000002,0.32,0.2
2003-07-29,0.8999999999999999,1.34,0.34
2003-07-30,1.06,1.34,0.78
2003-07-31,0.5800000000000001,0.77,0.46
2003-08-01,0.365,0.45,0.3
2003-08-02,0.25,0.3,0.21
2003-08-03,0.18,0.21,0.16
2003-08-04,0.14500000000000002,0.16,0.13
2003-08-05,0.11499999999999999,0.13,0.11
2003-08-06,0.095,0.1,0.09
2003-08-07,0.08,0.09,0.08
2003-08-08,0.07,0.08,0.07
2003-08-09,0.06,0.07,0.06
2003-08-10,0.065,0.1,0.05
2003-08-11,0.135,0.39,0.09
2003-08-12,3.0,4.38,0.46
2003-08-13,3.985,4.34,3.47
2003-08-14,2.54,3.44,1.8
2003-08-15,1.275,1.77,0.97
2003-08-16,0.745,0.96,0.6
2003-08-17,0.475,0.59,0.4
2003-08-18,0.33499999999999996,0.4,0.29
2003-08-19,0.245,0.29,0.22
2003-08-20,0.2,0.22,0.2
2003-08-21,0.2,0.21,0.17
2003-08-22,0.15000000000000002,0.17,0.14
2003-08-23,0.125,0.14,0.12
2003-08-24,0.11,0.12,0.1
2003-08-25,0.1,0.1,0.09
2003-08-26,0.08499999999999999,0.09,0.08
2003-08-27,0.08,0.08,0.07
2003-08-28,0.07,0.07,0.07
2003-08-29,0.065,0.07,0.06
2003-08-30,0.06,0.06,0.06
2003-08-31,0.06,0.06,0.06
2003-09-01,0.06,0.06,0.06
2003-09-02,0.06,0.06,0.06
2003-09-03,0.06,0.06,0.06
2003-09-04,0.065,0.08,0.06
2003-09-05,0.12,0.18,0.08
2003-09-06,0.355,0.63,0.18
2003-09-07,0.515,0.64,0.37
2003-09-08,0.29000000000000004,0.37,0.23
2003-09-09,0.255,0.34,0.22
2003-09-10,0.27,0.34,0.23
2003-09-11,0.36,0.4,0.25
2003-09-12,0.29000000000000004,0.37,0.24
2003-09-13,0.215,0.24,0.21
2003-09-14,0.24,0.25,0.22
2003-09-15,0.22,0.24,0.2
2003-09-16,0.19,0.2,0.18
2003-09-17,0.16,0.18,0.15
2003-09-18,0.21500000000000002,0.32,0.15
2003-09-19,0.33499999999999996,0.35,0.32
2003-09-20,0.465,0.58,0.34
2003-09-21,0.635,0.76,0.59
2003-09-22,1.145,1.91,0.77
2003-09-23,2.88,3.5,1.92
2003-09-24,2.935,3.56,2.68
2003-09-25,3.165,3.62,2.61
2003-09-26,2.62,2.96,2.44
2003-09-27,3.365,4.11,2.94
2003-09-28,4.09,4.29,3.51
2003-09-29,2.775,3.47,2.42
2003-09-30,2.02,2.41,1.83
2003-10-01,2.215,2.52,1.86
2003-10-02,2.73,3.1,2.52
2003-10-03,3.64,4.2,3.12
2003-10-04,3.955,4.27,3.29
2003-10-05,2.33,3.25,1.77
2003-10-06,1.7799999999999998,2.18,1.6
2003-10-07,2.91,4.42,2.19
2003-10-08,4.74,5.3,3.29
2003-10-09,1.9849999999999999,3.21,1.38
2003-10-10,1.03,1.37,0.82
2003-10-11,0.685,0.82,0.61
2003-10-12,0.625,0.66,0.6
2003-10-13,0.585,0.66,0.49
2003-10-14,0.68,2.27,0.43
2003-10-15,9.11,12.32,2.44
2003-10-16,23.725,36.49,11.47
2003-10-17,26.725,36.69,17.33
2003-10-18,16.96,17.99,13.21
2003-10-19,11.100000000000001,12.97,9.55
2003-10-20,6.115,9.39,4.49
2003-10-21,3.645,4.44,3.31
2003-10-22,3.49,4.23,3.22
2003-10-23,4.475,4.9,4.22
2003-10-24,5.175,5.65,3.9
2003-10-25,2.605,3.84,1.9
2003-10-26,1.57,1.88,1.45
2003-10-27,2.5199999999999996,3.39,1.74
2003-10-28,2.995,3.45,2.4
2003-10-29,2.055,2.38,1.91
2003-10-30,1.895,2.65,1.59
2003-10-31,5.195,7.04,2.71
2003-11-01,10.155,11.8,7.07
2003-11-02,9.844999999999999,11.8,7.11
2003-11-03,4.505,6.99,3.04
2003-11-04,2.2350000000000003,3.0,1.81
2003-11-05,1.58,1.8,1.49
2003-11-06,1.385,1.49,1.2
2003-11-07,1.03,1.19,0.94
2003-11-08,0.9450000000000001,0.99,0.89
2003-11-09,0.73,0.88,0.68
2003-11-10,3.93,8.99,0.68
2003-11-11,9.04,11.27,8.12
2003-11-12,13.399999999999999,14.46,10.32
2003-11-13,5.449999999999999,10.05,3.44
2003-11-14,2.755,3.4,2.57
2003-11-15,4.63,6.26,2.83
2003-11-16,4.795,6.26,3.34
2003-11-17,2.395,3.3,1.92
2003-11-18,1.895,3.05,1.79
2003-11-19,9.965,14.01,3.21
2003-11-20,19.994999999999997,23.9,13.78
2003-11-21,13.825,21.49,8.44
2003-11-22,5.08,8.25,3.45
2003-11-23,2.495,3.41,1.92
2003-11-24,1.5150000000000001,1.9,1.27
2003-11-25,1.19,1.27,1.16
2003-11-26,1.815,3.04,1.28
2003-11-27,3.245,3.5,2.6
2003-11-28,1.895,2.56,1.58
2003-11-29,1.37,1.57,1.19
2003-11-30,1.045,1.18,0.96
